cif,formula,energy
Ag2S2_129_384.vasp,Ag2S2,-2.1557842
Ag2S2_164_386.vasp,Ag2S2,-2.32370875
Ag2S2_187_385.vasp,Ag2S2,-2.79266235
Ag2S2_59_387.vasp,Ag2S2,-2.55914987
Ag2S2Br2_59_376.vasp,Ag2S2Br2,-2.93161624
Ag2S2Br2N2_31_375.vasp,Ag2S2Br2N2,-13.69485393
Ag2S2Cl2_59_377.vasp,Ag2S2Cl2,-3.60311132
Ag2S2F2_59_378.vasp,Ag2S2F2,-5.07675586
Ag2S2I2_59_380.vasp,Ag2S2I2,-2.08116661
Ag2S2I2N2_31_379.vasp,Ag2S2I2N2,-12.29086907
Ag2S2N2Cl2_31_381.vasp,Ag2S2N2Cl2,-14.85193055
Ag2S2N2F2_31_382.vasp,Ag2S2N2F2,-17.85175565
Ag2S4_11_394.vasp,Ag2S4,-5.90146066
Ag2S4_14_393.vasp,Ag2S4,-7.71791654
Ag2S4_6_395.vasp,Ag2S4,-7.75500622
Ag2S4Br2_1_388.vasp,Ag2S4Br2,-9.25401063
Ag2S4Cl2_1_389.vasp,Ag2S4Cl2,-10.13128358
Ag2S4F2_4_390.vasp,Ag2S4F2,-12.02181875
Ag2S4I2_4_391.vasp,Ag2S4I2,-8.17557521
Ag2S4O1_21_392.vasp,Ag2S4O1,-9.56655132
Ag2S5_21_396.vasp,Ag2S5,-8.53300834
Ag2Sb2C4N4Cl4F12_14_397.vasp,Ag2Sb2C4N4Cl4F12,-89.83210593
Ag2Sb2O4_26_398.vasp,Ag2Sb2O4,-21.90076429
Ag2Sb2O6_2_399.vasp,Ag2Sb2O6,-28.25008927
Ag2Sb2S4_26_400.vasp,Ag2Sb2S4,-13.90187027
Ag2Sb2S6_12_401.vasp,Ag2Sb2S6,-16.76630622
Ag2Sb2S6_2_402.vasp,Ag2Sb2S6,-16.91801668
Ag2Sb2Se4_26_403.vasp,Ag2Sb2Se4,-10.76841218
Ag2Sb2Se6_2_404.vasp,Ag2Sb2Se6,-13.21855393
Ag2Sb2Te4_26_405.vasp,Ag2Sb2Te4,-7.09752255
Ag2Sb2Te6_147_406.vasp,Ag2Sb2Te6,-8.72417242
Ag2Sb4O12_12_407.vasp,Ag2Sb4O12,-64.1219736
Ag2Sb4O3F2_6_408.vasp,Ag2Sb4O3F2,-25.03326343
Ag2Sb4S12_12_409.vasp,Ag2Sb4S12,-37.77372177
Ag2Sb4S3Br2_6_410.vasp,Ag2Sb4S3Br2,-16.22801773
Ag2Sb4S3Cl2_6_411.vasp,Ag2Sb4S3Cl2,-17.09370906
Ag2Sb4S3F2_6_412.vasp,Ag2Sb4S3F2,-18.60115881
Ag2Sb4S3I2_6_413.vasp,Ag2Sb4S3I2,-15.0857623
Ag2Sb4Se3Br2_6_414.vasp,Ag2Sb4Se3Br2,-13.84084171
Ag2Sb4Se3Cl2_6_415.vasp,Ag2Sb4Se3Cl2,-14.6998643
Ag2Sb4Se3F2_6_416.vasp,Ag2Sb4Se3F2,-16.19741094
Ag2Sb4Se3I2_6_417.vasp,Ag2Sb4Se3I2,-12.73716336
Ag2Sb4Te3Br2_6_418.vasp,Ag2Sb4Te3Br2,-10.96932854
Ag2Sb4Te3Cl2_6_419.vasp,Ag2Sb4Te3Cl2,-11.85118556
Ag2Sb4Te3F2_6_420.vasp,Ag2Sb4Te3F2,-13.3132396
Ag2Sb4Te3I2_6_421.vasp,Ag2Sb4Te3I2,-9.89272259
Ag2Se1_191_427.vasp,Ag2Se1,0.58311246
Ag2Se1Br1Cl2_1_422.vasp,Ag2Se1Br1Cl2,-1.08297044
Ag2Se1O4_21_423.vasp,Ag2Se1O4,-15.49545216
Ag2Se1S1Br2_1_424.vasp,Ag2Se1S1Br2,-2.76751899
Ag2Se1S2I2_1_425.vasp,Ag2Se1S2I2,-4.33530465
Ag2Se1S4_21_426.vasp,Ag2Se1S4,-7.49287868
Ag2Se2_10_434.vasp,Ag2Se2,-1.5368133
Ag2Se2_12_437.vasp,Ag2Se2,-1.2887965
Ag2Se2_129_435.vasp,Ag2Se2,-1.11959501
Ag2Se2_187_436.vasp,Ag2Se2,-1.52275196
Ag2Se2_59_439.vasp,Ag2Se2,-1.88614332
Ag2Se2Br2_59_428.vasp,Ag2Se2Br2,-2.10286998
Ag2Se2Br2_59_429.vasp,Ag2Se2Br2,-2.10370033
Ag2Se2Cl2_59_430.vasp,Ag2Se2Cl2,-2.94585689
Ag2Se2Cl2_59_431.vasp,Ag2Se2Cl2,-2.94798477
Ag2Se2F2_59_432.vasp,Ag2Se2F2,-4.28835801
Ag2Se2I2_59_433.vasp,Ag2Se2I2,-1.26058679
Ag2Se4_11_444.vasp,Ag2Se4,-4.66294198
Ag2Se4_14_445.vasp,Ag2Se4,-4.82363096
Ag2Se4_6_446.vasp,Ag2Se4,-5.37938635
Ag2Se4Br2_17_440.vasp,Ag2Se4Br2,-6.53544527
Ag2Se4Cl2_4_441.vasp,Ag2Se4Cl2,-7.44323099
Ag2Se4F2_4_442.vasp,Ag2Se4F2,-9.11964251
Ag2Se4I2_1_443.vasp,Ag2Se4I2,-5.47007297
Ag2Sn2O6_51_447.vasp,Ag2Sn2O6,-28.05272107
Ag2Sn2S6_51_448.vasp,Ag2Sn2S6,-17.53755365
Ag2Te1_191_453.vasp,Ag2Te1,1.20172126
Ag2Te1Ir1Rh1Se3Br1Cl3_1_449.vasp,Ag2Te1Ir1Rh1Se3Br1Cl3,-14.32918627
Ag2Te1O4_21_450.vasp,Ag2Te1O4,-15.28301958
Ag2Te1S4_21_451.vasp,Ag2Te1S4,-7.54203622
Ag2Te1Se1I2_1_452.vasp,Ag2Te1Se1I2,-0.3896031
Ag2Te2_10_466.vasp,Ag2Te2,-0.38158803
Ag2Te2_129_460.vasp,Ag2Te2,-0.34447455
Ag2Te2_164_462.vasp,Ag2Te2,-0.32931929
Ag2Te2_164_463.vasp,Ag2Te2,-0.85234956
Ag2Te2_187_461.vasp,Ag2Te2,-0.19564507
Ag2Te2_51_464.vasp,Ag2Te2,-0.20219602
Ag2Te2_59_465.vasp,Ag2Te2,-0.83986748
Ag2Te2Br2_59_454.vasp,Ag2Te2Br2,-1.07363389
Ag2Te2Cl2_59_455.vasp,Ag2Te2Cl2,-2.05779725
Ag2Te2F2_59_456.vasp,Ag2Te2F2,-3.56844347
Ag2Te2H4O10_2_457.vasp,Ag2Te2H4O10,-56.89312473
Ag2Te2I2_59_458.vasp,Ag2Te2I2,-0.0417275
Ag2Te2N2O10_13_459.vasp,Ag2Te2N2O10,-55.18782116
Ag2Te3As4Br2_6_467.vasp,Ag2Te3As4Br2,-14.55617341
Ag2Te3As4Cl2_6_468.vasp,Ag2Te3As4Cl2,-15.43999126
Ag2Te3As4F2_6_469.vasp,Ag2Te3As4F2,-17.1028221
Ag2Te3As4I2_6_470.vasp,Ag2Te3As4I2,-13.45827078
Ag2Te3P4Br2_6_471.vasp,Ag2Te3P4Br2,-17.70651402
Ag2Te3P4Cl2_6_472.vasp,Ag2Te3P4Cl2,-18.6139843
Ag2Te3P4F2_6_473.vasp,Ag2Te3P4F2,-20.35788829
Ag2Te3P4I2_6_474.vasp,Ag2Te3P4I2,-16.61871444
Ag2Te4_14_484.vasp,Ag2Te4,-1.87948261
Ag2Te4_6_485.vasp,Ag2Te4,-3.16280472
Ag2Te4As2_26_475.vasp,Ag2Te4As2,-8.52290998
Ag2Te4Br2_1_476.vasp,Ag2Te4Br2,-3.92172419
Ag2Te4Cl2_17_477.vasp,Ag2Te4Cl2,-4.85877522
Ag2Te4F2_4_478.vasp,Ag2Te4F2,-6.80866979
Ag2Te4I2_1_479.vasp,Ag2Te4I2,-2.7610961
Ag2Te4Mo1_111_481.vasp,Ag2Te4Mo1,-6.13422353
Ag2Te4Mo1O12_5_480.vasp,Ag2Te4Mo1O12,-64.51760818
Ag2Te4P2_26_482.vasp,Ag2Te4P2,-9.74762921
Ag2Te4W1_111_483.vasp,Ag2Te4W1,-8.5590508
Ag2Te6As2_2_486.vasp,Ag2Te6As2,-10.58867686
Ag2Te6P2_147_487.vasp,Ag2Te6P2,-12.66370876
Ag2Te8Au2_13_488.vasp,Ag2Te8Au2,-6.40586069
Ag2W1S4_8_491.vasp,Ag2W1S4,-16.50424475
Ag2W1Se4_111_492.vasp,Ag2W1Se4,-12.87560007
Ag2Xe2F18_83_493.vasp,Ag2Xe2F18,-4.90942823
Ag3As1O4_156_495.vasp,Ag3As1O4,-16.55068563
Ag3Bi2Te4_164_497.vasp,Ag3Bi2Te4,-4.58193137
Ag3Sb1O4_156_500.vasp,Ag3Sb1O4,-14.84929706
Ag3Sb1S4_156_501.vasp,Ag3Sb1S4,-8.17902073
Ag3Sn1P7_1_502.vasp,Ag3Sn1P7,-25.0074832
Ag4Bi4_51_503.vasp,Ag4Bi4,-0.75575638
Ag4Br4O4_14_505.vasp,Ag4Br4O4,-8.58449528
Ag4Br4O4F4_1_504.vasp,Ag4Br4O4F4,-10.19317044
Ag4Br8_13_506.vasp,Ag4Br8,2.14212692
Ag4C2O6_11_507.vasp,Ag4C2O6,-40.32994276
Ag4C4N12O8_57_508.vasp,Ag4C4N12O8,-131.89205914
Ag4Cl4O4_14_510.vasp,Ag4Cl4O4,-10.43188059
Ag4Cl4O4F4_1_509.vasp,Ag4Cl4O4F4,-12.06082512
Ag4Cl4O8_54_511.vasp,Ag4Cl4O8,-21.93396998
Ag4Cl8_13_512.vasp,Ag4Cl8,-1.24225225
Ag4F8_13_513.vasp,Ag4F8,-8.04959859
Ag4H4Br4O4_14_514.vasp,Ag4H4Br4O4,-29.2796964
Ag4H4Cl4O4_14_515.vasp,Ag4H4Cl4O4,-31.05952807
Ag4H4I4O4_14_516.vasp,Ag4H4I4O4,-28.02939896
Ag4H4O4F4_14_517.vasp,Ag4H4O4F4,-34.43666301
Ag4H4O4F4_2_518.vasp,Ag4H4O4F4,-21.36259486
Ag4H4S4Br4_2_519.vasp,Ag4H4S4Br4,-21.4506179
Ag4H4S4Cl4_14_520.vasp,Ag4H4S4Cl4,-23.0567646
Ag4H4S4Cl4_2_521.vasp,Ag4H4S4Cl4,-23.33425132
Ag4H4S4F4_2_522.vasp,Ag4H4S4F4,-25.98066616
Ag4H4S4I4_2_523.vasp,Ag4H4S4I4,-19.08098548
Ag4H8O4_14_524.vasp,Ag4H8O4,-39.81308775
Ag4Hg4S4Br4_51_525.vasp,Ag4Hg4S4Br4,-0.01407895
Ag4Hg4S4I4_51_526.vasp,Ag4Hg4S4I4,2.42006037
Ag4I2O2F2_4_527.vasp,Ag4I2O2F2,-5.87663182
Ag4I4O12_14_528.vasp,Ag4I4O12,-40.66395569
Ag4I4O12_7_529.vasp,Ag4I4O12,-40.41031429
Ag4I4O4_14_531.vasp,Ag4I4O4,-8.00896478
Ag4I4O4F4_14_530.vasp,Ag4I4O4F4,-8.14740393
Ag4I8_13_532.vasp,Ag4I8,6.12175491
Ag4N4O12_14_533.vasp,Ag4N4O12,-68.44692524
Ag4O4_26_537.vasp,Ag4O4,-9.42506087
Ag4O4F4_14_534.vasp,Ag4O4F4,-14.67362467
Ag4O4F8_14_535.vasp,Ag4O4F8,-15.2761695
Ag4O4F8_14_536.vasp,Ag4O4F8,-15.43669226
Ag4Pd2Cl8_53_538.vasp,Ag4Pd2Cl8,-4.43091706
Ag4Ru4F28_14_539.vasp,Ag4Ru4F28,-59.34724507
Ag4S16_14_540.vasp,Ag4S16,-32.85338257
Ag4S2_11_541.vasp,Ag4S2,-1.39017085
Ag4S2_191_542.vasp,Ag4S2,-0.49625882
Ag4S2_4_543.vasp,Ag4S2,-1.55410664
Ag4S4_2_555.vasp,Ag4S4,-6.36522741
Ag4S4Br4_14_545.vasp,Ag4S4Br4,-7.35712039
Ag4S4Br4F4_2_544.vasp,Ag4S4Br4F4,-12.79706175
Ag4S4Cl4_14_548.vasp,Ag4S4Cl4,-9.2439739
Ag4S4Cl4F4_14_546.vasp,Ag4S4Cl4F4,-14.81592788
Ag4S4Cl4F4_2_547.vasp,Ag4S4Cl4F4,-14.69251463
Ag4S4F4_14_549.vasp,Ag4S4F4,-12.84349768
Ag4S4F8_14_550.vasp,Ag4S4F8,-18.6955578
Ag4S4F8_1_551.vasp,Ag4S4F8,-18.02609032
Ag4S4I4_14_553.vasp,Ag4S4I4,-5.04780924
Ag4S4I4F4_2_552.vasp,Ag4S4I4F4,-10.59827264
Ag4S4O12_14_554.vasp,Ag4S4O12,-59.89212592
Ag4Sb4_51_557.vasp,Ag4Sb4,-3.90696354
Ag4Sb4S8_7_556.vasp,Ag4Sb4S8,-27.12744999
Ag4Se2_191_559.vasp,Ag4Se2,0.37125437
Ag4Se2_26_561.vasp,Ag4Se2,0.04683457
Ag4Se2_4_560.vasp,Ag4Se2,-0.26388775
Ag4Se2S12_14_558.vasp,Ag4Se2S12,-28.64190793
Ag4Se4_2_567.vasp,Ag4Se4,-3.96565178
Ag4Se4Br4_14_562.vasp,Ag4Se4Br4,-5.01646903
Ag4Se4Cl4_14_563.vasp,Ag4Se4Cl4,-6.81163917
Ag4Se4I4_14_564.vasp,Ag4Se4I4,-2.83157211
Ag4Se4O12_14_565.vasp,Ag4Se4O12,-52.28349566
Ag4Se4S12_14_566.vasp,Ag4Se4S12,-30.01801601
Ag4Te2_191_570.vasp,Ag4Te2,1.42240967
Ag4Te2_4_571.vasp,Ag4Te2,1.15272345
Ag4Te2_51_572.vasp,Ag4Te2,1.61294189
Ag4Te2O12_14_568.vasp,Ag4Te2O12,-44.01889047
Ag4Te2S12_14_569.vasp,Ag4Te2S12,-25.71529095
Ag4Te4_2_579.vasp,Ag4Te4,-1.34460376
Ag4Te4Br4_14_573.vasp,Ag4Te4Br4,-2.78019074
Ag4Te4Cl4_14_574.vasp,Ag4Te4Cl4,-4.59214932
Ag4Te4I4_14_575.vasp,Ag4Te4I4,-0.54672769
Ag4Te4O12_11_576.vasp,Ag4Te4O12,-53.46406197
Ag4Te4O12_14_577.vasp,Ag4Te4O12,-52.30686268
Ag4Te4S12_14_578.vasp,Ag4Te4S12,-28.73214454
Ag4W2S8_11_580.vasp,Ag4W2S8,-32.64724178
Ag6S2I2_1_581.vasp,Ag6S2I2,-0.77367162
Ag6Sb2S6_7_582.vasp,Ag6Sb2S6,-16.66877225
Ag8Bi8S12Cl8_2_583.vasp,Ag8Bi8S12Cl8,-53.01820172
Ag8C4N8_14_584.vasp,Ag8C4N8,-72.72417351
Ag8Te8_11_585.vasp,Ag8Te8,-2.37023156
Al1_123_760.vasp,Al1,-1.41461763
Al1_191_759.vasp,Al1,-1.6782724
Al13N2_12_586.vasp,Al13N2,-42.84565919
Al13Sb2_1_587.vasp,Al13Sb2,-32.11820295
Al18S9_143_588.vasp,Al18S9,-68.35314605
Al18Se9_143_589.vasp,Al18Se9,-57.99509959
Al18Se9_143_590.vasp,Al18Se9,-62.4109332
Al18Te9_143_591.vasp,Al18Te9,-46.76521314
Al18Te9_143_592.vasp,Al18Te9,-46.76520089
Al1Ag1As2S6_149_594.vasp,Al1Ag1As2S6,-26.0351171
Al1Ag1As2Se6_149_595.vasp,Al1Ag1As2Se6,-21.30397803
Al1Ag1O2_156_596.vasp,Al1Ag1O2,-14.87923602
Al1Ag1P2O6_149_597.vasp,Al1Ag1P2O6,-47.29217082
Al1Ag1P2S6_149_598.vasp,Al1Ag1P2S6,-29.79322725
Al1Ag1P2Se6_149_599.vasp,Al1Ag1P2Se6,-24.02934992
Al1Ag1Sb2O6_149_600.vasp,Al1Ag1Sb2O6,-39.5965685
Al1Ag1Sb2S6_149_601.vasp,Al1Ag1Sb2S6,-23.54260539
Al1Ag1Sb2Se6_149_602.vasp,Al1Ag1Sb2Se6,-19.14819533
Al1Ag1Sb2Te6_149_603.vasp,Al1Ag1Sb2Te6,-13.43772614
Al1Ag1Te6As2_149_604.vasp,Al1Ag1Te6As2,-15.50299106
Al1As1_187_606.vasp,Al1As1,-5.37388597
Al1As2Au1O6_149_607.vasp,Al1As2Au1O6,-37.5367466
Al1As2Au1S6_149_608.vasp,Al1As2Au1S6,-25.29275874
Al1As2Au1Se6_149_609.vasp,Al1As2Au1Se6,-20.72805192
Al1Au1Br1Cl1O2_8_610.vasp,Al1Au1Br1Cl1O2,-14.52909431
Al1Au1S2Br2_6_611.vasp,Al1Au1S2Br2,-9.55486847
Al1B4_47_612.vasp,Al1B4,-23.02166378
Al1Bi1_187_613.vasp,Al1Bi1,3.74383058
Al1Br1_99_614.vasp,Al1Br1,-2.08611499
Al1Br2_115_615.vasp,Al1Br2,-3.86235088
Al1Br2_164_616.vasp,Al1Br2,-3.93593296
Al1Br2_187_617.vasp,Al1Br2,-3.60165573
Al1C1_38_618.vasp,Al1C1,-8.27344639
Al1Cd1Ga1O4_156_619.vasp,Al1Cd1Ga1O4,-28.51149864
Al1Cd1Ga1S4_156_620.vasp,Al1Cd1Ga1S4,-17.59801942
Al1Cd1Ga1Se4_156_621.vasp,Al1Cd1Ga1Se4,-13.75306462
Al1Cd1Ga1Te4_156_622.vasp,Al1Cd1Ga1Te4,-8.95804282
Al1Cd1In1O4_156_623.vasp,Al1Cd1In1O4,-26.06069349
Al1Cd1In1S4_156_624.vasp,Al1Cd1In1S4,-16.34904277
Al1Cd1In1Se4_156_625.vasp,Al1Cd1In1Se4,-12.72856047
Al1Cd1In1Te4_156_626.vasp,Al1Cd1In1Te4,-8.09416032
Al1Cl1_99_627.vasp,Al1Cl1,-2.91338172
Al1Cl2_115_628.vasp,Al1Cl2,-5.14601165
Al1Cl2_164_629.vasp,Al1Cl2,-5.09559528
Al1Cl2_187_630.vasp,Al1Cl2,-4.73314977
Al1Co5Br2_123_631.vasp,Al1Co5Br2,-11.61438205
Al1Co5Cl2_123_632.vasp,Al1Co5Cl2,-12.86077246
Al1Co5F2_123_633.vasp,Al1Co5F2,-13.8219439
Al1Co5I2_123_634.vasp,Al1Co5I2,-10.33679675
Al1Cr1F5_47_635.vasp,Al1Cr1F5,-21.3419645
Al1Cu1As2O6_149_636.vasp,Al1Cu1As2O6,-39.46496352
Al1Cu1As2S6_149_637.vasp,Al1Cu1As2S6,-26.41325043
Al1Cu1F5_47_639.vasp,Al1Cu1F5,-16.78339654
Al1Cu1Ni1Se4I1_1_640.vasp,Al1Cu1Ni1Se4I1,-10.79787942
Al1Cu1P2S6_149_642.vasp,Al1Cu1P2S6,-30.29157871
Al1Cu1P2Se6_149_643.vasp,Al1Cu1P2Se6,-24.3512115
Al1Cu1Sb2O6_149_644.vasp,Al1Cu1Sb2O6,-41.25882215
Al1Cu1Sb2S6_149_645.vasp,Al1Cu1Sb2S6,-23.90623199
Al1Cu1Sb2Se6_149_646.vasp,Al1Cu1Sb2Se6,-19.36529171
Al1Cu1Sb2Te6_149_647.vasp,Al1Cu1Sb2Te6,-13.58479683
Al1Cu1Se1S1Br2_25_648.vasp,Al1Cu1Se1S1Br2,-9.36606866
Al1Cu1Te6As2_149_649.vasp,Al1Cu1Te6As2,-15.58522212
Al1Cu3Br3O4_1_651.vasp,Al1Cu3Br3O4,-23.02761117
Al1F1_99_652.vasp,Al1F1,-5.08072348
Al1F2_115_653.vasp,Al1F2,-9.30520329
Al1F2_164_654.vasp,Al1F2,-8.89680931
Al1F2_25_655.vasp,Al1F2,-9.9359584
Al1Fe1F5_47_656.vasp,Al1Fe1F5,-18.50110005
Al1Fe5Br2_123_657.vasp,Al1Fe5Br2,-5.57281049
Al1Fe5Cl2_123_658.vasp,Al1Fe5Cl2,-7.01557751
Al1Fe5F2_123_659.vasp,Al1Fe5F2,-8.97775287
Al1Fe5I2_123_660.vasp,Al1Fe5I2,-2.87564127
Al1Ga1Hg1S4_156_662.vasp,Al1Ga1Hg1S4,-16.18266517
Al1Ga1Hg1Se4_156_663.vasp,Al1Ga1Hg1Se4,-12.56365878
Al1Ge1S3_143_666.vasp,Al1Ge1S3,-14.5951014
Al1Ge1Se3_143_667.vasp,Al1Ge1Se3,-11.85701122
Al1Ge1Te3_143_668.vasp,Al1Ge1Te3,-8.31096735
Al1H2_115_671.vasp,Al1H2,-7.68976664
Al1H2O2_164_669.vasp,Al1H2O2,-22.04337051
Al1H2S2_164_670.vasp,Al1H2S2,-14.73729357
Al1I1_99_672.vasp,Al1I1,-1.11337854
Al1I2_115_673.vasp,Al1I2,-2.19778805
Al1I2_164_674.vasp,Al1I2,-2.54852922
Al1I2_187_675.vasp,Al1I2,-2.21475769
Al1In1Hg1O4_156_676.vasp,Al1In1Hg1O4,-23.89688738
Al1In1Hg1S4_156_677.vasp,Al1In1Hg1S4,-14.97538129
Al1In1Hg1Se4_156_678.vasp,Al1In1Hg1Se4,-11.56459715
Al1In1Hg1Te4_156_679.vasp,Al1In1Hg1Te4,-7.22055681
Al1In1S2I3Cl1_6_680.vasp,Al1In1S2I3Cl1,-10.88787115
Al1In1S2I4_1_681.vasp,Al1In1S2I4,-9.70864315
Al1In1Te2S1_1_682.vasp,Al1In1Te2S1,-9.89974523
Al1In2Se1S2I1Cl1_1_683.vasp,Al1In2Se1S2I1Cl1,-16.73599254
Al1Ir1Se1S1Br2_1_684.vasp,Al1Ir1Se1S1Br2,-13.4467345
Al1Mo2C2Br2N1O1_1_685.vasp,Al1Mo2C2Br2N1O1,-37.46191609
Al1Mo2S3Cl2_10_686.vasp,Al1Mo2S3Cl2,-22.47148222
Al1N1_187_687.vasp,Al1N1,-11.2371553
Al1Ni1Br1Cl1O2_1_688.vasp,Al1Ni1Br1Cl1O2,-17.56569677
Al1Ni1F5_47_689.vasp,Al1Ni1F5,-16.57526948
Al1Ni1Pt2S4Br3Cl1_6_690.vasp,Al1Ni1Pt2S4Br3Cl1,-22.05134239
Al1Ni1S2Br2_25_691.vasp,Al1Ni1S2Br2,-11.08423394
Al1Ni1Se1I1Br2_1_692.vasp,Al1Ni1Se1I1Br2,-6.7724647
Al1Ni1Se2_1_693.vasp,Al1Ni1Se2,-7.41886768
Al1Ni3Br3O5_1_695.vasp,Al1Ni3Br3O5,-28.6227907
Al1Ni5Br2_123_696.vasp,Al1Ni5Br2,-1.18842412
Al1Ni5Cl2_123_697.vasp,Al1Ni5Cl2,-2.33945097
Al1Ni5F2_123_698.vasp,Al1Ni5F2,-3.05225631
Al1Ni5I2_123_699.vasp,Al1Ni5I2,0.03766777
Al1O2_25_700.vasp,Al1O2,-14.69949321
Al1P1_187_702.vasp,Al1P1,-6.57322004
Al1P1S4_16_701.vasp,Al1P1S4,-20.09129857
Al1P2Au1O6_149_703.vasp,Al1P2Au1O6,-45.97299864
Al1P2Au1S6_149_704.vasp,Al1P2Au1S6,-29.00319109
Al1P2Au1Se6_149_705.vasp,Al1P2Au1Se6,-23.3815634
Al1Pb1S2Br2O1_1_706.vasp,Al1Pb1S2Br2O1,-15.92866343
Al1Pd2_187_707.vasp,Al1Pd2,-4.86632528
Al1Pd5Br2_123_708.vasp,Al1Pd5Br2,-9.61445038
Al1Pd5Cl2_123_709.vasp,Al1Pd5Cl2,-10.25896016
Al1Pd5F2_123_710.vasp,Al1Pd5F2,-10.57644234
Al1Pd5F2_38_711.vasp,Al1Pd5F2,-10.57151364
Al1Pd5I2_123_712.vasp,Al1Pd5I2,-9.02251962
Al1Pt2_187_713.vasp,Al1Pt2,-6.82012931
Al1Pt5Br2_38_714.vasp,Al1Pt5Br2,-12.90935573
Al1Pt5Cl2_123_715.vasp,Al1Pt5Cl2,-13.42418049
Al1Pt5Cl2_38_716.vasp,Al1Pt5Cl2,-13.57841338
Al1Pt5F2_38_717.vasp,Al1Pt5F2,-14.12403269
Al1Pt5I2_38_718.vasp,Al1Pt5I2,-12.49928387
Al1Rh2Se3Br2_1_719.vasp,Al1Rh2Se3Br2,-15.06613178
Al1Ru1Br2F1_8_720.vasp,Al1Ru1Br2F1,-10.33900849
Al1S1_123_721.vasp,Al1S1,-5.43539815
Al1S1_156_722.vasp,Al1S1,-5.38867874
Al1S2_115_725.vasp,Al1S2,-9.5368229
Al1S2F2_164_723.vasp,Al1S2F2,-11.84077469
Al1S2O8_164_724.vasp,Al1S2O8,-50.65240638
Al1S4_8_726.vasp,Al1S4,-13.12031988
Al1Sb1_156_727.vasp,Al1Sb1,-3.86098001
Al1Sb2Au1O6_149_728.vasp,Al1Sb2Au1O6,-39.0882435
Al1Sb2Au1S6_149_729.vasp,Al1Sb2Au1S6,-23.00743999
Al1Sb2Te6Au1_149_731.vasp,Al1Sb2Te6Au1,-13.32270118
Al1Se1_123_735.vasp,Al1Se1,-4.48325371
Al1Se1_156_736.vasp,Al1Se1,-4.28111383
Al1Se1Br2_6_732.vasp,Al1Se1Br2,-6.49542285
Al1Se1Br7_1_733.vasp,Al1Se1Br7,-8.49290271
Al1Se1I1_1_734.vasp,Al1Se1I1,-6.06184771
Al1Se2_115_738.vasp,Al1Se2,-7.85033008
Al1Se2O8_164_737.vasp,Al1Se2O8,-42.05273288
Al1Se4_8_739.vasp,Al1Se4,-10.5120138
Al1Si1S2Br2_6_740.vasp,Al1Si1S2Br2,-16.02640452
Al1Si1S3_1_741.vasp,Al1Si1S3,-15.86595393
Al1Si1Te3_143_742.vasp,Al1Si1Te3,-8.79003057
Al1Sn1F5_47_743.vasp,Al1Sn1F5,-20.11699252
Al1Te1_123_745.vasp,Al1Te1,-3.29123642
Al1Te1_156_746.vasp,Al1Te1,-3.07916191
Al1Te1I7_1_744.vasp,Al1Te1I7,-3.47369666
Al1Te2_115_747.vasp,Al1Te2,-5.64290601
Al1Te4_8_748.vasp,Al1Te4,-7.17295857
Al1Te6As2Au1_149_749.vasp,Al1Te6As2Au1,-15.19678671
Al1Te6P2Au1_149_750.vasp,Al1Te6P2Au1,-17.18167333
Al1Tl1Cd1O4_156_751.vasp,Al1Tl1Cd1O4,-22.75436988
Al1Tl1Cd1S4_156_752.vasp,Al1Tl1Cd1S4,-14.10185454
Al1Tl1Cd1Se4_156_753.vasp,Al1Tl1Cd1Se4,-10.78324584
Al1Tl1Cd1Te4_156_754.vasp,Al1Tl1Cd1Te4,-6.46232485
Al1Tl1Hg1O4_156_755.vasp,Al1Tl1Hg1O4,-20.66223319
Al1Tl1Hg1S4_156_756.vasp,Al1Tl1Hg1S4,-12.76768586
Al1Tl1Hg1Se4_156_757.vasp,Al1Tl1Hg1Se4,-9.65767578
Al1Tl1Hg1Te4_156_758.vasp,Al1Tl1Hg1Te4,-5.61508664
Al2_51_1045.vasp,Al2,-3.80461763
Al2As2_129_764.vasp,Al2As2,-12.08712979
Al2As2O6_162_761.vasp,Al2As2O6,-53.00605694
Al2As2S6_157_762.vasp,Al2As2S6,-32.20188123
Al2As2Se6_162_763.vasp,Al2As2Se6,-25.99809694
Al2As6_164_765.vasp,Al2As6,-21.97082889
Al2B2Mo2_51_766.vasp,Al2B2Mo2,-24.40652262
Al2Bi2_129_768.vasp,Al2Bi2,-6.79272844
Al2Bi2Br12_2_767.vasp,Al2Bi2Br12,-20.47104592
Al2Bi4O8_90_769.vasp,Al2Bi4O8,-53.88393703
Al2Bi4Se4Br2Cl8_2_770.vasp,Al2Bi4Se4Br2Cl8,-37.45775863
Al2Bi6_164_771.vasp,Al2Bi6,-8.70419511
Al2Br2_129_775.vasp,Al2Br2,-4.55254063
Al2Br2_164_774.vasp,Al2Br2,-6.43227076
Al2Br2N2_59_772.vasp,Al2Br2N2,-22.08493272
Al2Br2O2_59_773.vasp,Al2Br2O2,-24.64879563
Al2Br4_1_776.vasp,Al2Br4,-8.79247678
Al2Br6_162_777.vasp,Al2Br6,-13.05002818
Al2Br6_1_779.vasp,Al2Br6,-11.9624876
Al2Br6_189_778.vasp,Al2Br6,-11.30435105
Al2Br6_26_780.vasp,Al2Br6,-12.61254533
Al2Br6_2_781.vasp,Al2Br6,-12.53935911
