cif,formula,energy
OQMD-2169571.vasp,Na4O6Si2,-58.77282699
OQMD-1767933.vasp,C2I7Y6,-55.85602774
OQMD-186926.vasp,Li6O6Te1,-55.02482139
OQMD-4782784.vasp,Ru4Sb4Se4,-38.63309771
OQMD-8189425.vasp,Br4Cl2Cr2,-11.72666342
OQMD-1927660.vasp,S12Sc8,-91.72870921
OQMD-48035.vasp,Cl2H2Lu2,-19.64430008
OQMD-8416316.vasp,Ag4K4Se4,-8.06694826
OQMD-36566.vasp,Pb1S1,-1.34626689
OQMD-164681.vasp,Ca4I2N2,-21.94643082
OQMD-38643.vasp,Pt1Sn2,-3.38950454
OQMD-183320.vasp,F6K1Ru1,-18.16552751
OQMD-45842.vasp,I2La2P1,-16.53876218
OQMD-51098.vasp,C2S2Ti4,-56.55906768
OQMD-7746553.vasp,Hf4N4S2,-74.99054129
OQMD-185051.vasp,I8Zr4,-24.34031618
OQMD-8267278.vasp,Co1F3Tl1,-10.35227274
OQMD-183316.vasp,Bi4Yb2,-12.21971699
OQMD-9718990.vasp,I8O24Sr4,-115.48883026
OQMD-9071886.vasp,Cl2O2Tl2,-11.05785502
OQMD-7751475.vasp,F6Nb2O2,-48.55205681
OQMD-1895493.vasp,Fe3Ge3,-11.22807621
OQMD-2066102.vasp,Ge8Se20Tl8,-76.92129618
OQMD-7779447.vasp,Al2Mn1Se4,-19.24906436
OQMD-2075103.vasp,I8Mg4O24,-112.88086679
OQMD-2024096.vasp,Ba6Cl4Fe4O10,-87.29349136
OQMD-5177604.vasp,Dy16S24,-183.06645603
OQMD-9441310.vasp,Hf4Li1S8,-67.23359743
OQMD-8170745.vasp,Sn10Y4,-37.59530041
OQMD-2025040.vasp,Ni6Se16Ta4,-54.35730008
OQMD-4795252.vasp,Ba2Bi2Br2O4,-35.05765385
OQMD-1283325.vasp,Ni10Sb4,-5.99229948
OQMD-48147.vasp,Ge2Se2Zr2,-25.2839661
OQMD-9695575.vasp,Al2Li2P4S12,-69.88115417
OQMD-2024947.vasp,Pd6Se16Ta4,-68.10779615
OQMD-8361271.vasp,Ce1Te1,-6.10266487
OQMD-50990.vasp,Al2Hg1Te4,-10.49517294
OQMD-1988040.vasp,K2O6Sb2,-39.05522589
OQMD-7767159.vasp,I6Nd2,-13.64745423
OQMD-2066560.vasp,F28Sb8,-105.04052128
OQMD-9431957.vasp,Cl8Ga2Sn1,-18.08284611
OQMD-8110269.vasp,Fe2S2,-7.94080121
OQMD-9607535.vasp,H2V2,-14.98669743
OQMD-1927357.vasp,I16Nb4,-28.80665851
OQMD-5175736.vasp,As2Cl6,-12.74324388
OQMD-7755775.vasp,Bi2Ca2O6,-41.27113675
OQMD-9657146.vasp,Cu2Zn6,15.66865992
OQMD-2017597.vasp,Lu4P4S16,-91.94539159
OQMD-1895287.vasp,Cu3S4Ta1,-21.53685742
OQMD-8373761.vasp,Br6Rb2Ru1,-9.42069846
OQMD-9591279.vasp,B2N2,-31.21150297
OQMD-9396184.vasp,Cl1Rh1S1,-7.1250403
OQMD-7766559.vasp,Co2H6Hf2,-39.07189456
OQMD-1987700.vasp,B4Rb4Se14,-58.41481581
OQMD-9669764.vasp,Al2P2S8,-41.37884961
OQMD-1939752.vasp,H6La2O6,-72.16797986
OQMD-44900.vasp,C1F2Ho2,-24.92054006
OQMD-7757627.vasp,Co3Se6,-22.33548446
OQMD-1905567.vasp,Au4O6,-18.19752463
OQMD-6067853.vasp,Br2Ga2I4,-6.06938396
OQMD-442655.vasp,Ba3O8P2,-72.95707231
OQMD-8215091.vasp,Cl6Mn2Rb2,-18.14970232
OQMD-7747383.vasp,Co4P4S4,-44.79209971
OQMD-7736213.vasp,Ge4Yb2,-19.9717651
OQMD-9694545.vasp,Mn7O12Sr1,-91.38941246
OQMD-9833580.vasp,O36S8Sb8,-228.28278683
OQMD-7904753.vasp,Al1Au1S2,-9.84445281
OQMD-9171672.vasp,Pb4Th2,-12.07382927
OQMD-2344637.vasp,Hg8Na16S16,-59.55916911
OQMD-5233824.vasp,Mg2Na14O9,-72.88646366
OQMD-8338181.vasp,Au1In5Te8,-17.76685144
OQMD-9715179.vasp,Al6In6S18,-93.71276246
OQMD-2011687.vasp,As8O20,-123.47300146
OQMD-2033350.vasp,Ba2F18Zn7,-57.5348339
OQMD-1884168.vasp,Cu3Pt1,-2.27102103
OQMD-4115195.vasp,Mo1,-5.36923671
OQMD-6197736.vasp,Al1Fe1,-5.68881635
OQMD-60636.vasp,I4Te4,-4.64422008
OQMD-185430.vasp,As8Hf4,-43.65040106
OQMD-2025421.vasp,I6O18Sc2,-88.51668728
OQMD-1237861.vasp,Ag1Li1,-3.21551354
OQMD-1280724.vasp,Ca4O8Sn2,-57.00478189
OQMD-2016487.vasp,Br16Ga8,-31.3612831
OQMD-2033004.vasp,Ag16Ge2Se12,-22.21873838
OQMD-9851033.vasp,Cu4Ti4,-21.61648874
OQMD-9720638.vasp,Au2I8Na2O24,-92.92718295
OQMD-1901477.vasp,In1P1,-3.30381532
OQMD-39976.vasp,Cs1O2,-8.05814422
OQMD-9441958.vasp,Rh4Sr10,-5.86798097
OQMD-9651348.vasp,Hf2S6,-37.81513632
OQMD-5235866.vasp,Fe2O18P6,-137.40670048
OQMD-39038.vasp,Ba2Hg1,1.56809335
OQMD-46471.vasp,Ba2Br2H2,-15.04693981
OQMD-9723360.vasp,I12Se18Ti8,-107.52772766
OQMD-9072496.vasp,Cl2Cr2Se2,-13.1940872
OQMD-9442360.vasp,O10Os4,-69.20544043
OQMD-9666803.vasp,Au4I4Te4,-2.02109756
OQMD-1903632.vasp,Ir4S6,-35.5678809
OQMD-2004090.vasp,Br16In8,-24.75480505
OQMD-8328039.vasp,Cu3Ge1Te4,-8.09366845
OQMD-9204126.vasp,C1H2Hf2,-30.21077104
OQMD-8642193.vasp,Si4Te12Tl4,-35.56579305
OQMD-7835739.vasp,Na2Ni2P2S8,-36.80890594
OQMD-8237964.vasp,Ag1F6Ti1,-23.86112695
OQMD-8114317.vasp,Ca1I2,-3.86736529
OQMD-9448496.vasp,As2O1Sr4,-19.26540825
OQMD-7781777.vasp,Ho2I6,-12.94891344
OQMD-9845041.vasp,O36Se8V8,-242.98214066
OQMD-1925432.vasp,As4O12S2,-83.25852118
OQMD-2298489.vasp,Mo4O28Te8,-172.47310604
OQMD-9363953.vasp,Dy3Sb3,-20.08121407
OQMD-9744714.vasp,Te20U4,-53.71651033
OQMD-410612.vasp,Ag4C2O6,-42.5911893
OQMD-5218807.vasp,Ge2K4O6,-42.81482906
OQMD-1126649.vasp,F6Ga2H6N2,-61.96942099
OQMD-58526.vasp,Nd2O2P2Zn2,-30.99305684
OQMD-2003757.vasp,As4Bi4O16,-104.20568776
OQMD-1919890.vasp,Fe4P16,-77.53965113
OQMD-9647110.vasp,B4Fe4,-28.76952803
OQMD-7997767.vasp,Nb3Te2,-22.96369021
OQMD-2067033.vasp,As8Ba8Se20,-102.35789714
OQMD-8347399.vasp,Cl12Rb4Te2,-23.74459637
OQMD-1278783.vasp,Cl1Rb1,-2.8306021
OQMD-2026214.vasp,Pb8Se16Si4,-70.58722114
OQMD-9903064.vasp,I4Nb12Se48,-202.96376698
OQMD-7997489.vasp,B6V5,-59.37584691
OQMD-7820011.vasp,Co1Cu1O2,-12.88424034
OQMD-2288661.vasp,Be24N16,-237.27040935
OQMD-5176159.vasp,Cd1Cl2,-1.21318306
OQMD-9747939.vasp,Ir2O18P6,-139.31474213
OQMD-51078.vasp,Br2Dy2S2,-21.54830879
OQMD-9712308.vasp,Br4O12Pb6Se4,-81.5996386
OQMD-8695749.vasp,Cs2F6Se1,-19.71056274
OQMD-9779130.vasp,P16S28,-146.89460697
OQMD-9676329.vasp,B2Ba4Br2O6,-70.22219887
OQMD-9400018.vasp,Hf1Rh3,-17.23618731
OQMD-41671.vasp,Nb2P2,-24.57811201
OQMD-2025652.vasp,Mn2S16Ta8,-136.93424897
OQMD-1973238.vasp,Co2Mn6,-18.68691802
OQMD-2069557.vasp,O20Te8Tl8,-114.65883609
OQMD-2024136.vasp,Ce4O16P4,-152.02525544
OQMD-5238002.vasp,Ba4In8O16,-116.27197076
OQMD-7674415.vasp,Br2O2Y2,-32.96771678
OQMD-9656568.vasp,Bi2Pd6,-8.85294269
OQMD-2030182.vasp,Cs6I18Sb4,-20.64157267
OQMD-9170349.vasp,Te2Th1,-10.96887992
OQMD-358839.vasp,In2Nb2O8,-69.50901416
OQMD-1926288.vasp,Mn2Nb6S12,-97.61870762
OQMD-9764117.vasp,Ba9S24Ta6,-171.76293285
OQMD-2003735.vasp,Ba8Mn4S12,-76.91294337
OQMD-9387477.vasp,Li1Mg1,-4.06193664
OQMD-4115983.vasp,Tc2,-16.64562621
OQMD-5177023.vasp,Cl6Ir2,-13.47237843
OQMD-8405639.vasp,Ag1Cl1O2Sr2,-17.83745615
OQMD-2047548.vasp,Cl16I8K8,-26.18037443
OQMD-2013310.vasp,Co2Ge2Mg2,-12.17265893
OQMD-90189.vasp,Pd1S6Ta2,-39.98096739
OQMD-1941179.vasp,Ge4Na8Te10,-41.45999155
OQMD-7773649.vasp,Hf4S6,-54.45771801
OQMD-9703829.vasp,Ag4Cd2P4S12,-47.00754459
OQMD-7751171.vasp,Br6Y4,-31.78327562
OQMD-10019598.vasp,Ir14Mg88,-79.96012813
OQMD-184811.vasp,P8Ti4,-67.65267709
OQMD-178078.vasp,B2Fe2O6,-53.25977694
OQMD-9811262.vasp,Br36Pt12,-31.70126736
OQMD-365886.vasp,Pb4Sr8,-6.10011139
OQMD-7760809.vasp,Ag2K2Te2,-2.75001192
OQMD-1988788.vasp,B20Na3,-123.38962212
OQMD-9232017.vasp,Br6Zr2,-19.46912836
OQMD-1905898.vasp,Cu4Te6Ti2,-23.60479658
OQMD-1768039.vasp,Si6Y10,-79.39503631
OQMD-4118176.vasp,C4,-32.46530164
OQMD-2003772.vasp,Ge4Na8S12,-68.78607069
OQMD-9721600.vasp,I8O24Pb4,-103.71071792
OQMD-3485359.vasp,O48Sr24Te8,-353.10734601
OQMD-7884955.vasp,C12Ca2,-97.86477189
OQMD-2027533.vasp,F20Te4Tl4,-63.4295096
OQMD-9460572.vasp,Br2Ge2I6,-7.03785181
OQMD-2016274.vasp,I18Re6,-40.23484127
OQMD-417496.vasp,Bi8Ir4,-27.19222837
OQMD-7747077.vasp,Ba4Ge4Ni4,-15.92822912
OQMD-775388.vasp,Mg4O16S4,-111.91825865
OQMD-1905944.vasp,Ir4P8,-59.44157558
OQMD-2004009.vasp,Os8Si16,-124.13324174
OQMD-8576864.vasp,Nb2Pt6,-29.35979306
OQMD-2274971.vasp,Ba8H16O16,-178.28591968
OQMD-1901921.vasp,Ag4O2,-3.82556085
OQMD-304482.vasp,Rb6Se6,-17.68094688
OQMD-41518.vasp,Pt2Te2,-7.59021428
OQMD-8410598.vasp,Cl6Rb2Re1,-17.4127092
OQMD-177992.vasp,I4Nb2O2,-28.57597492
OQMD-43813.vasp,Sb2Se1Te2,-10.18809048
OQMD-2067741.vasp,Ni20P16,-71.10746167
OQMD-1772784.vasp,F12Na4Sn2,-51.9532282
OQMD-9761860.vasp,I14Re6Te14,-63.93620157
OQMD-48707.vasp,K2Mg2Sb2,-6.14301748
OQMD-2033418.vasp,Ba2K8S16V4,-86.34842556
OQMD-7755261.vasp,Pd8Ti1,-15.25191107
OQMD-9339666.vasp,In2Se2,-7.61366145
OQMD-2028949.vasp,Be26Y2,-97.52243794
OQMD-5183695.vasp,K16O32Te8,-181.50222508
OQMD-2325993.vasp,Cd8O24Te8,-117.58948509
OQMD-9434603.vasp,Ag2Br8Fe2,-2.57266654
OQMD-9239425.vasp,I8Tc2,-13.8399528
OQMD-7767317.vasp,C1Cl2Nb2,-26.20882842
OQMD-8431547.vasp,Fe2O12Sb4,-79.44339438
OQMD-37701.vasp,B2Zr1,-17.93767417
OQMD-9216043.vasp,Pb8Zr10,-57.21904241
OQMD-8505606.vasp,H4O10S2V2,-82.56979774
OQMD-7742257.vasp,Ag2Au2Se8,-13.46329869
OQMD-62599.vasp,O2P2Y2Zn2,-34.95153752
OQMD-8325748.vasp,Au1Ba2Cl1O2,-18.36997175
OQMD-1924898.vasp,Te8Tl8,-15.2425501
OQMD-7996657.vasp,Li3P11,-53.6495463
OQMD-8367086.vasp,I2S2Tm2,-19.56286315
OQMD-2566617.vasp,Na2O14P4V2,-120.70645283
OQMD-1967200.vasp,P6Pt12Sm4,-71.59592609
OQMD-2017494.vasp,K8Sn4Te12,-28.81572705
OQMD-7760361.vasp,Li4Pb2,-7.67848005
OQMD-7907953.vasp,I2Ni1,1.28793269
OQMD-2015891.vasp,Co2Nb6S12,-95.29287269
OQMD-1926190.vasp,Cd4O12V4,-81.14450671
OQMD-8642884.vasp,Co6Er4Ge10,-62.81423158
OQMD-1136044.vasp,Al2F6H4O4Pb2,-74.52293909
OQMD-1771578.vasp,Ni12P5,-22.85645077
OQMD-2067164.vasp,Na8O20Te8,-130.42153289
OQMD-348987.vasp,Pd4Sb4Te4,-23.97039204
OQMD-8429299.vasp,O14P4Te2,-101.12356524
OQMD-1768406.vasp,Li8P8,-54.11921905
OQMD-41652.vasp,Br2Zr2,-12.36596989
OQMD-5241223.vasp,Ge4S16Sr8,-91.87606171
OQMD-9336981.vasp,Pb2Sr2,-2.94920497
OQMD-348970.vasp,Pd4Sb4Se4,-27.09436729
OQMD-50974.vasp,B4Co4,-34.85501132
OQMD-2028651.vasp,F14K2O8Re4,-112.73892061
OQMD-5236257.vasp,Nb4Pd6S16,-81.82275786
OQMD-35702.vasp,As1In1,-2.62867752
OQMD-57185.vasp,Li2Nb2S4,-37.41961072
OQMD-3487013.vasp,O32Ti12Zn8,-298.06853985
OQMD-182738.vasp,As2Li2Se4,-22.06643182
OQMD-184876.vasp,C4O8,-74.32914664
OQMD-7743359.vasp,C2S2Y4,-49.16172763
OQMD-49162.vasp,Br2F2Pb2,-12.28953092
OQMD-1927501.vasp,Bi8O12,-77.15988456
OQMD-9673183.vasp,Rh4S4Sb4,-38.07167354
OQMD-615692.vasp,Br8Hg2Pd1Rb2,-4.50495333
OQMD-2010683.vasp,Cl16Na8Zn4,-41.45557042
OQMD-48261.vasp,Ba2Se4,-15.91271206
OQMD-7765507.vasp,P4Rh4Se4,-44.04951427
OQMD-10047123.vasp,B38O62Rb10,-697.48514131
OQMD-5178713.vasp,Ba32Te32,-151.97313497
OQMD-1775360.vasp,C16K2,-128.46178866
OQMD-43628.vasp,C1Li2N2,-29.03934554
OQMD-43409.vasp,Gd4,-8.42901286
OQMD-7779079.vasp,Br2Zr1,-7.96413652
OQMD-1078306.vasp,Ga4H4O8,-60.4631431
OQMD-9628351.vasp,Ge2Hf2Se2,-27.96563339
OQMD-1910871.vasp,Dy2Te6,-19.73012062
OQMD-214644.vasp,Ba8Li4Si12,-67.56083737
OQMD-212592.vasp,Li4O12Sb4,-90.22284301
OQMD-7765681.vasp,Ni4Te8V4,-29.57227795
OQMD-7903887.vasp,Se2Ti1,-13.45257978
OQMD-1921927.vasp,Au2Ca1F12,-18.07897704
OQMD-47587.vasp,Cl2H2Sc2,-20.08480328
OQMD-9654150.vasp,Au3Li5,-8.08315639
OQMD-222538.vasp,Li8O16U4,-178.52912344
OQMD-913666.vasp,H2Mg3O12Si4,-119.66532375
OQMD-7734569.vasp,Cl8Pt2,-9.00173866
OQMD-1284174.vasp,Ag4O8Se2,-33.94736487
OQMD-9111556.vasp,As1Cu3S4,-14.85705278
OQMD-183253.vasp,Dy2I2S2,-19.72388484
OQMD-1767843.vasp,Na8Sb8,-25.66939313
OQMD-1941130.vasp,Al4Cl16Eu2,-52.29414445
OQMD-2357432.vasp,Fe16O24,-152.75586217
OQMD-9745647.vasp,I12Nb2Te8,-23.87177475
OQMD-9991781.vasp,B36Na16Se36,-335.37909976
OQMD-8696186.vasp,Ge3I6,-10.96942731
OQMD-9699426.vasp,C8Zr12,-129.59006246
OQMD-7782397.vasp,Al2Cu4S6,-27.50784102
OQMD-1230626.vasp,As2S6Sn1Tl2,-27.36702526
OQMD-9655123.vasp,Ag2Ga2Te4,-9.04425571
OQMD-8325739.vasp,Ag1Ba2Br1O2,-17.46777556
OQMD-9751668.vasp,Br8O8Pb12,-71.08177036
OQMD-46806.vasp,Fe2S4,-11.61675549
OQMD-1772270.vasp,Na8S8Sn2,-44.3186069
OQMD-1230605.vasp,Br6Na1O2W2,-31.71088583
OQMD-7729363.vasp,F4Gd4O4,-68.63916162
OQMD-9676266.vasp,C12Li1,-99.14169113
OQMD-8156703.vasp,B2Se2,-16.69993913
OQMD-7750667.vasp,Li2Rh1,-7.82811368
OQMD-4112761.vasp,Sr1,-0.31854521
OQMD-8495731.vasp,Cd4F4H4O4,-40.73896183
OQMD-9785940.vasp,Ir6V2,-30.26594466
OQMD-9435151.vasp,Br6Cl2Pb4,-15.67358481
OQMD-56483.vasp,Au6Y2,-7.84634906
OQMD-219475.vasp,Bi4Li12O16,-137.91388863
OQMD-34889.vasp,P1Sc1,-8.27948806
OQMD-1891074.vasp,H12Mg1O9Se1,-98.74048838
OQMD-45065.vasp,F4Sn1,-12.77549116
OQMD-4539642.vasp,Cu2Hf2K2S6,-41.002286
OQMD-9756717.vasp,Ag6K6Se16Ta4,-75.00720362
OQMD-8683525.vasp,Ca1F6Ge1,-21.87935696
OQMD-45665.vasp,As2Co2K1,-10.75799336
OQMD-7814185.vasp,Ge2O6Rb4,-43.12266719
OQMD-1902682.vasp,Nd2Se2Te4,-23.46253645
OQMD-8639101.vasp,Au4I12Tl4,1.07324513
OQMD-8427614.vasp,In2Li2P4Se12,-53.06632985
OQMD-9241763.vasp,Cu14Te8,-7.19088106
OQMD-2011845.vasp,La8O28Ti8,-308.2431787
OQMD-9718926.vasp,Mo6O24Y4,-200.37224855
OQMD-9873088.vasp,Ga4H32Li4N16,-253.24812799
OQMD-3254542.vasp,F16O16Sb16,-176.54029847
OQMD-1222978.vasp,Br2H6Li8O6,-87.19486559
OQMD-9403838.vasp,La3Pb1,-11.43752394
OQMD-4737702.vasp,Al2Cu2Te4,-7.79691154
OQMD-8163289.vasp,Ga2O2,-16.98325769
OQMD-1896661.vasp,Li2S1,-8.89983769
OQMD-5186974.vasp,Bi4O12Te2,-70.14190303
OQMD-5244574.vasp,O22Sb8Tl4,-136.53395023
OQMD-9444367.vasp,Ir2Sr13,-2.04681668
OQMD-8695581.vasp,I6Yb3,-14.58956838
OQMD-180069.vasp,Li1Se6Ti3,-43.05312413
OQMD-2003546.vasp,Na8S16,-59.62284185
OQMD-57812.vasp,Ga2Mn1S4,-20.27415822
OQMD-46562.vasp,Al1F4Tl1,-20.49723981
OQMD-9138219.vasp,Cl4F4Ta2,-37.47600126
OQMD-1772313.vasp,K4Pd6S8,-35.37119007
OQMD-2502253.vasp,Li4Mg8,-4.77614521
OQMD-8431586.vasp,Cr2O12Ru4,-86.40568713
OQMD-5237188.vasp,P4Sr6,-23.63152345
OQMD-9813205.vasp,Ge6O30Sc12,-287.95093724
OQMD-48265.vasp,Te4U2,-25.323545
OQMD-7924169.vasp,I7Nb3S1,-25.961615
OQMD-4115205.vasp,Nb1,-6.47723635
OQMD-9179985.vasp,Sb1Y1,-7.55965569
OQMD-9651749.vasp,Tb2Te6,-13.62029711
OQMD-9093147.vasp,Ga2Hg1S4,-15.72643915
OQMD-245926.vasp,I8Pb4,-8.65824735
OQMD-3704579.vasp,I1Rb1,-1.23901779
OQMD-7889011.vasp,Cl16Cs4,-14.29757365
OQMD-2015366.vasp,Mo2O11Ta2,-93.36696618
OQMD-7816183.vasp,H2O4Tb2,-45.73978775
OQMD-9713088.vasp,K12S12Sb4,-56.19930544
OQMD-7732241.vasp,Bi2Br2Cd2O4,-22.71782183
OQMD-61525.vasp,I2S2Sm2,-20.14831724
OQMD-3712765.vasp,Dy1P1,-8.49956677
OQMD-9433459.vasp,S6Y5,-59.62159152
OQMD-8160499.vasp,H2Rb2Se2,-12.46098324
OQMD-7735501.vasp,Pd1S6Ti3,-46.91635247
OQMD-46400.vasp,As4Cd2,-9.41576057
OQMD-9218886.vasp,Rb8S12Te4,-45.87069691
OQMD-2027409.vasp,Br8Hg8S8Sn4,-18.31044887
OQMD-5185986.vasp,O18P6Rh2,-137.54802285
OQMD-418785.vasp,Au2K2P2Se6,-21.65845027
OQMD-9666329.vasp,Cu5I6,2.39293232
OQMD-48623.vasp,Si4Ti2,-32.53219605
OQMD-7788909.vasp,Li2S4Ta2,-39.59165788
OQMD-2285776.vasp,O24Pr16,-255.84449842
OQMD-9476717.vasp,Ag2O12P4,-83.39465723
OQMD-8587819.vasp,Co2O6Sr2,-43.09649023
OQMD-7826547.vasp,Br4Hg6Se4,3.40719123
OQMD-9422703.vasp,Cu3Ge1Se4,-11.92033508
OQMD-44875.vasp,H2Li2Pt1,-13.57205264
OQMD-1928645.vasp,F16Te4,-45.23997512
OQMD-48054.vasp,Bi2Br2O2,-16.52670429
OQMD-1654034.vasp,F12Sm4,-75.75173937
OQMD-1283789.vasp,Ga10V4,-86.14252253
OQMD-7737247.vasp,As1Ga1O4,-26.83011733
OQMD-1999386.vasp,Br4H2La2,-24.4960383
OQMD-2057873.vasp,Co2H12O16Se4,-135.12283061
OQMD-7836751.vasp,Cl2Fe2O4Sr2,-35.18857577
OQMD-418165.vasp,S8Tc4,-62.08312874
OQMD-2017805.vasp,Hg6O10Se8,-46.14826552
OQMD-9945249.vasp,K8N16O48Pd4,-317.53262876
OQMD-5181867.vasp,Ba4Bi8Se16,-66.64112051
OQMD-2026784.vasp,Be26Ca2,-86.31143107
OQMD-9697929.vasp,As8Cd4Ge4K4,-29.99112508
OQMD-1281999.vasp,Eu6P8,-63.41079653
OQMD-1927525.vasp,Ba4C4O12,-117.81117197
OQMD-43552.vasp,Bi2Mg3,-4.35064427
OQMD-7738529.vasp,F8In4,-30.13322504
OQMD-8603380.vasp,Sb12,-27.40280487
OQMD-9768560.vasp,I32Pt8,-7.6801121
OQMD-2251539.vasp,O24Se8Zn8,-124.37900128
OQMD-8105831.vasp,Hf1S2,-16.3252928
OQMD-1768214.vasp,Cu4S8Y4,-60.63718969
OQMD-7766115.vasp,F6O2Ta2,-52.16409185
OQMD-85393.vasp,Cl2H4Mg1O2,-32.5751039
OQMD-185853.vasp,Ba8Sn4,-11.53341684
OQMD-4160927.vasp,Mg2Y2,-8.54335903
OQMD-7757285.vasp,C2Se2Zr4,-46.70453889
OQMD-9443526.vasp,Ba2Ga4Te8,-27.86446798
OQMD-7675921.vasp,Cl2Rh2Se2,-12.75372676
OQMD-2004291.vasp,F18Nd6,-112.48716367
OQMD-7750373.vasp,Al4S4Te2,-31.94197985
OQMD-2012256.vasp,Fe4O10Sr4,-72.95620755
OQMD-7920505.vasp,C1N2Rb2,-22.32490103
OQMD-7785619.vasp,Ge2Lu2,-10.77512596
OQMD-84288.vasp,Si6Ta3,-52.30166323
OQMD-1654015.vasp,Cl4Cu4Te8,-14.27602588
OQMD-10046417.vasp,B38K10O62,-697.80223053
OQMD-8330211.vasp,Cl4Nb2O2,-35.0190003
OQMD-2027248.vasp,B4Mn8O16,-145.36005458
OQMD-9093780.vasp,Cd1Ga2Se4,-13.40390176
OQMD-1887195.vasp,Pb3Sr1,-1.58397928
OQMD-5188850.vasp,K16S16Sn4,-68.63504621
OQMD-7771585.vasp,Co4Te8V4,-34.82170828
OQMD-2285129.vasp,Cd8O24Se8,-116.22032326
OQMD-1770197.vasp,As4K4O8,-58.86586582
OQMD-9752607.vasp,I4O20Rb2U3,-138.10729778
OQMD-8326252.vasp,Er2I2S2,-19.6047957
OQMD-1919937.vasp,S8Ta12,-127.96373526
OQMD-1230350.vasp,As4K4Ni2,-11.57005939
OQMD-9657813.vasp,C6N2,-62.55134589
OQMD-94931.vasp,N3Nb6,-68.32022347
OQMD-37256.vasp,Te1Zr1,-5.92434107
OQMD-9744672.vasp,Hf4I16,-36.25458534
OQMD-9903901.vasp,Na8P56,-242.30197195
OQMD-1926136.vasp,Rb8Te12,-15.28218507
OQMD-8111805.vasp,C2H8,-45.05916298
OQMD-8411696.vasp,Br6O2Os2,-21.93404647
OQMD-2065731.vasp,H12K4N4O12P4,-171.65180131
OQMD-4740491.vasp,Mg2O6Sn2,-44.69586314
OQMD-2070485.vasp,As8O20Pb8,-146.84668995
OQMD-2026139.vasp,Na12Si4Te12,-54.52004726
OQMD-7732283.vasp,H2Hf1O6P2,-65.03432393
OQMD-9526867.vasp,In8Mg4S16,-74.06379647
OQMD-41311.vasp,Br2I2,0.40275396
OQMD-217696.vasp,Li8O16Te4,-115.97665347
OQMD-2344953.vasp,Co16Ta8Te16,-124.6916565
OQMD-55690.vasp,Cl2Rh2Te2,-11.26301766
OQMD-442657.vasp,Cl8Mn3Na2,-24.24716902
OQMD-59695.vasp,Br2H4Tb2,-26.51230768
OQMD-7738293.vasp,In2S2,-9.11868066
OQMD-41404.vasp,Cl1N1Sr2,-12.22140768
OQMD-2000349.vasp,Mn4O8,-53.57771674
OQMD-9112964.vasp,Cl6Cs2Se1,-10.90329847
OQMD-9785865.vasp,O28P8Sn8,-222.66461865
OQMD-1941028.vasp,Br4O10Sb8,-78.43367431
OQMD-8349046.vasp,Ge4Hf4S12,-91.4942843
OQMD-2024020.vasp,B4H16Li4,-91.60809125
OQMD-9204392.vasp,I2Nd1,-5.53585004
OQMD-9064953.vasp,C1Nb2Se2,-28.67918014
OQMD-8383624.vasp,I2Lu2Se2,-17.08232058
OQMD-2401131.vasp,Er4O26Te10,-180.43061309
OQMD-41395.vasp,Pd3Ta1,-12.14543954
OQMD-7760419.vasp,Cs1N1O3,-20.68476785
OQMD-3296377.vasp,Cl20H12Ir4K8N4,-128.41316687
OQMD-7901937.vasp,Cl6P2,-14.33011914
OQMD-49009.vasp,Bi2Ca4,-5.73706164
OQMD-182088.vasp,As3Sn4,-15.70003826
OQMD-9713595.vasp,K4P4S16Sn4,-78.0282451
OQMD-7921341.vasp,I4Nb4S4,-44.33762875
OQMD-8949889.vasp,Au2Br14Se2,-3.28720058
OQMD-8385227.vasp,O4Pb2,-20.73917437
OQMD-9782920.vasp,Au4Ba4,-2.32675077
OQMD-8580222.vasp,Lu3Si5,-28.84679638
OQMD-179535.vasp,O6Pd2Se2,-32.2053857
OQMD-61594.vasp,Hf2I6,-18.40894061
OQMD-50311.vasp,Cl2O2Y2,-34.54450837
OQMD-183119.vasp,Rh3Se8,-28.90028128
OQMD-245917.vasp,K4O6Te2,-36.91554956
OQMD-9441941.vasp,Br8Cd2Rb4,-9.68474837
OQMD-1230633.vasp,Cl6O2Tl1W2,-34.43772635
OQMD-7741519.vasp,I4Ni4Te4,-3.24930578
OQMD-3296409.vasp,F24K8O8Te8,-130.28952309
OQMD-9753441.vasp,Cl22K2Nb4,-66.12041488
OQMD-7818769.vasp,K4O6Se2,-37.76171481
OQMD-2011626.vasp,B4F16K4,-90.86458717
OQMD-48493.vasp,Sb4Ti2,-24.91854875
OQMD-185138.vasp,K2Pt4S6,-29.0775352
OQMD-1283835.vasp,Pb4Pd6Te4,-20.47341871
OQMD-8505629.vasp,Br3Hg6Na3O6,-20.25648983
OQMD-6596909.vasp,S2Se2Ta2,-25.33500165
OQMD-8642732.vasp,Fe6Ge10Tm4,-52.73076405
OQMD-2003161.vasp,Lu8Se12,-76.9881125
OQMD-7752209.vasp,Al2Cl2Se2,-16.15184733
OQMD-2073502.vasp,Co4I8O24,-103.79265606
OQMD-2011194.vasp,Ge16S32,-151.56086549
OQMD-8623842.vasp,Cu4F4Se8,-23.19241962
OQMD-7916263.vasp,Cl4Ti1,-14.09888554
OQMD-9730203.vasp,H8O24Te8,-160.73983391
OQMD-2044858.vasp,Mo8O24,-165.83125543
